Провод,Наружный диаметр,Минимальный радиус изгиба,Диапазон рабочих температур,Ссылка,Расшифровка
"НВ 0,2 1 1000","1,7 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C2+1+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,2: номинальное сечение жилы 0,2 мм2  1: 1 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,2 1 600","1,5 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C2+1+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,2: номинальное сечение жилы 0,2 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,2 4 1000","1,7 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C2+4+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,2 4 600","1,5 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C2+4+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,2: номинальное сечение жилы 0,2 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,35 1 1000","1,8 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+1+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  1: 1 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,35 1 600","1,6 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+1+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,35 4 1000","1,8 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+4+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,35 4 600","1,6 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+4+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,35 5 1000","1,8 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+5+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  5: 5 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,35 5 600","1,6 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C35+5+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,35: номинальное сечение жилы 0,35 мм2  5: 5 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,5 1 1000","2,0 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C5+1+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,5: номинальное сечение жилы 0,5 мм2  1: 1 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,5 1 600","1,8 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C5+1+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,5: номинальное сечение жилы 0,5 мм2  1: 1 класс жилы  600: номинальное напряжение 600 В  "
"НВ 0,5 4 1000","2,0 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C5+4+1000,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  1000: номинальное напряжение 1000 В  "
"НВ 0,5 4 600","1,8 мм",3 наружных диаметра,−50...+105 °C,https://bystrokabel.ru/catalog/search?query=%D0%9D%D0%92+0%2C5+4+600,"Н: провод монтажный низковольтный  В: изоляция из ПВХ пластиката  0,5: номинальное сечение жилы 0,5 мм2  4: 4 класс жилы  600: номинальное напряжение 600 В  "
